filename,path,source,city,grid,split,data_type,terrain
DC_18_40_AGL.h5,data\GAMUS\heights\train\DC_18_40_AGL.h5,GAMUS,DC,18_40,train,heights,government_urban
DC_18_41_AGL.h5,data\GAMUS\heights\train\DC_18_41_AGL.h5,GAMUS,DC,18_41,train,heights,government_urban
DC_18_42_AGL.h5,data\GAMUS\heights\train\DC_18_42_AGL.h5,GAMUS,DC,18_42,train,heights,government_urban
DC_19_07_AGL.h5,data\GAMUS\heights\train\DC_19_07_AGL.h5,GAMUS,DC,19_07,train,heights,government_urban
DC_19_08_AGL.h5,data\GAMUS\heights\train\DC_19_08_AGL.h5,GAMUS,DC,19_08,train,heights,government_urban
DC_19_09_AGL.h5,data\GAMUS\heights\train\DC_19_09_AGL.h5,GAMUS,DC,19_09,train,heights,government_urban
DC_19_10_AGL.h5,data\GAMUS\heights\train\DC_19_10_AGL.h5,GAMUS,DC,19_10,train,heights,government_urban
DC_19_11_AGL.h5,data\GAMUS\heights\train\DC_19_11_AGL.h5,GAMUS,DC,19_11,train,heights,government_urban
DC_19_12_AGL.h5,data\GAMUS\heights\train\DC_19_12_AGL.h5,GAMUS,DC,19_12,train,heights,government_urban
DC_19_13_AGL.h5,data\GAMUS\heights\train\DC_19_13_AGL.h5,GAMUS,DC,19_13,train,heights,government_urban
DC_19_14_AGL.h5,data\GAMUS\heights\train\DC_19_14_AGL.h5,GAMUS,DC,19_14,train,heights,government_urban
DC_19_15_AGL.h5,data\GAMUS\heights\train\DC_19_15_AGL.h5,GAMUS,DC,19_15,train,heights,government_urban
DC_19_18_AGL.h5,data\GAMUS\heights\train\DC_19_18_AGL.h5,GAMUS,DC,19_18,train,heights,government_urban
DC_19_19_AGL.h5,data\GAMUS\heights\train\DC_19_19_AGL.h5,GAMUS,DC,19_19,train,heights,government_urban
DC_19_20_AGL.h5,data\GAMUS\heights\train\DC_19_20_AGL.h5,GAMUS,DC,19_20,train,heights,government_urban
DC_19_22_AGL.h5,data\GAMUS\heights\train\DC_19_22_AGL.h5,GAMUS,DC,19_22,train,heights,government_urban
DC_19_23_AGL.h5,data\GAMUS\heights\train\DC_19_23_AGL.h5,GAMUS,DC,19_23,train,heights,government_urban
DC_19_25_AGL.h5,data\GAMUS\heights\train\DC_19_25_AGL.h5,GAMUS,DC,19_25,train,heights,government_urban
DC_19_29_AGL.h5,data\GAMUS\heights\train\DC_19_29_AGL.h5,GAMUS,DC,19_29,train,heights,government_urban
DC_19_30_AGL.h5,data\GAMUS\heights\train\DC_19_30_AGL.h5,GAMUS,DC,19_30,train,heights,government_urban
DC_19_32_AGL.h5,data\GAMUS\heights\train\DC_19_32_AGL.h5,GAMUS,DC,19_32,train,heights,government_urban
DC_19_33_AGL.h5,data\GAMUS\heights\train\DC_19_33_AGL.h5,GAMUS,DC,19_33,train,heights,government_urban
DC_19_34_AGL.h5,data\GAMUS\heights\train\DC_19_34_AGL.h5,GAMUS,DC,19_34,train,heights,government_urban
DC_19_35_AGL.h5,data\GAMUS\heights\train\DC_19_35_AGL.h5,GAMUS,DC,19_35,train,heights,government_urban
DC_19_39_AGL.h5,data\GAMUS\heights\train\DC_19_39_AGL.h5,GAMUS,DC,19_39,train,heights,government_urban
DC_19_40_AGL.h5,data\GAMUS\heights\train\DC_19_40_AGL.h5,GAMUS,DC,19_40,train,heights,government_urban
DC_19_43_AGL.h5,data\GAMUS\heights\train\DC_19_43_AGL.h5,GAMUS,DC,19_43,train,heights,government_urban
DC_20_06_AGL.h5,data\GAMUS\heights\train\DC_20_06_AGL.h5,GAMUS,DC,20_06,train,heights,government_urban
DC_20_10_AGL.h5,data\GAMUS\heights\train\DC_20_10_AGL.h5,GAMUS,DC,20_10,train,heights,government_urban
DC_20_16_AGL.h5,data\GAMUS\heights\train\DC_20_16_AGL.h5,GAMUS,DC,20_16,train,heights,government_urban
DC_20_17_AGL.h5,data\GAMUS\heights\train\DC_20_17_AGL.h5,GAMUS,DC,20_17,train,heights,government_urban
DC_20_21_AGL.h5,data\GAMUS\heights\train\DC_20_21_AGL.h5,GAMUS,DC,20_21,train,heights,government_urban
DC_20_22_AGL.h5,data\GAMUS\heights\train\DC_20_22_AGL.h5,GAMUS,DC,20_22,train,heights,government_urban
DC_20_24_AGL.h5,data\GAMUS\heights\train\DC_20_24_AGL.h5,GAMUS,DC,20_24,train,heights,government_urban
DC_20_26_AGL.h5,data\GAMUS\heights\train\DC_20_26_AGL.h5,GAMUS,DC,20_26,train,heights,government_urban
DC_20_27_AGL.h5,data\GAMUS\heights\train\DC_20_27_AGL.h5,GAMUS,DC,20_27,train,heights,government_urban
DC_20_30_AGL.h5,data\GAMUS\heights\train\DC_20_30_AGL.h5,GAMUS,DC,20_30,train,heights,government_urban
DC_20_32_AGL.h5,data\GAMUS\heights\train\DC_20_32_AGL.h5,GAMUS,DC,20_32,train,heights,government_urban
DC_20_34_AGL.h5,data\GAMUS\heights\train\DC_20_34_AGL.h5,GAMUS,DC,20_34,train,heights,government_urban
DC_20_35_AGL.h5,data\GAMUS\heights\train\DC_20_35_AGL.h5,GAMUS,DC,20_35,train,heights,government_urban
DC_20_39_AGL.h5,data\GAMUS\heights\train\DC_20_39_AGL.h5,GAMUS,DC,20_39,train,heights,government_urban
DC_20_41_AGL.h5,data\GAMUS\heights\train\DC_20_41_AGL.h5,GAMUS,DC,20_41,train,heights,government_urban
DC_20_42_AGL.h5,data\GAMUS\heights\train\DC_20_42_AGL.h5,GAMUS,DC,20_42,train,heights,government_urban
DC_20_44_AGL.h5,data\GAMUS\heights\train\DC_20_44_AGL.h5,GAMUS,DC,20_44,train,heights,government_urban
DC_21_06_AGL.h5,data\GAMUS\heights\train\DC_21_06_AGL.h5,GAMUS,DC,21_06,train,heights,government_urban
DC_21_09_AGL.h5,data\GAMUS\heights\train\DC_21_09_AGL.h5,GAMUS,DC,21_09,train,heights,government_urban
DC_21_12_AGL.h5,data\GAMUS\heights\train\DC_21_12_AGL.h5,GAMUS,DC,21_12,train,heights,government_urban
DC_21_14_AGL.h5,data\GAMUS\heights\train\DC_21_14_AGL.h5,GAMUS,DC,21_14,train,heights,government_urban
DC_21_15_AGL.h5,data\GAMUS\heights\train\DC_21_15_AGL.h5,GAMUS,DC,21_15,train,heights,government_urban
DC_21_18_AGL.h5,data\GAMUS\heights\train\DC_21_18_AGL.h5,GAMUS,DC,21_18,train,heights,government_urban
DC_21_20_AGL.h5,data\GAMUS\heights\train\DC_21_20_AGL.h5,GAMUS,DC,21_20,train,heights,government_urban
DC_21_21_AGL.h5,data\GAMUS\heights\train\DC_21_21_AGL.h5,GAMUS,DC,21_21,train,heights,government_urban
DC_21_23_AGL.h5,data\GAMUS\heights\train\DC_21_23_AGL.h5,GAMUS,DC,21_23,train,heights,government_urban
DC_21_25_AGL.h5,data\GAMUS\heights\train\DC_21_25_AGL.h5,GAMUS,DC,21_25,train,heights,government_urban
DC_21_28_AGL.h5,data\GAMUS\heights\train\DC_21_28_AGL.h5,GAMUS,DC,21_28,train,heights,government_urban
DC_21_30_AGL.h5,data\GAMUS\heights\train\DC_21_30_AGL.h5,GAMUS,DC,21_30,train,heights,government_urban
DC_21_31_AGL.h5,data\GAMUS\heights\train\DC_21_31_AGL.h5,GAMUS,DC,21_31,train,heights,government_urban
DC_21_36_AGL.h5,data\GAMUS\heights\train\DC_21_36_AGL.h5,GAMUS,DC,21_36,train,heights,government_urban
DC_21_37_AGL.h5,data\GAMUS\heights\train\DC_21_37_AGL.h5,GAMUS,DC,21_37,train,heights,government_urban
DC_21_38_AGL.h5,data\GAMUS\heights\train\DC_21_38_AGL.h5,GAMUS,DC,21_38,train,heights,government_urban
DC_21_39_AGL.h5,data\GAMUS\heights\train\DC_21_39_AGL.h5,GAMUS,DC,21_39,train,heights,government_urban
DC_21_41_AGL.h5,data\GAMUS\heights\train\DC_21_41_AGL.h5,GAMUS,DC,21_41,train,heights,government_urban
DC_21_42_AGL.h5,data\GAMUS\heights\train\DC_21_42_AGL.h5,GAMUS,DC,21_42,train,heights,government_urban
DC_21_43_AGL.h5,data\GAMUS\heights\train\DC_21_43_AGL.h5,GAMUS,DC,21_43,train,heights,government_urban
DC_21_45_AGL.h5,data\GAMUS\heights\train\DC_21_45_AGL.h5,GAMUS,DC,21_45,train,heights,government_urban
DC_21_46_AGL.h5,data\GAMUS\heights\train\DC_21_46_AGL.h5,GAMUS,DC,21_46,train,heights,government_urban
DC_22_05_AGL.h5,data\GAMUS\heights\train\DC_22_05_AGL.h5,GAMUS,DC,22_05,train,heights,government_urban
DC_22_06_AGL.h5,data\GAMUS\heights\train\DC_22_06_AGL.h5,GAMUS,DC,22_06,train,heights,government_urban
DC_22_08_AGL.h5,data\GAMUS\heights\train\DC_22_08_AGL.h5,GAMUS,DC,22_08,train,heights,government_urban
DC_22_10_AGL.h5,data\GAMUS\heights\train\DC_22_10_AGL.h5,GAMUS,DC,22_10,train,heights,government_urban
DC_22_11_AGL.h5,data\GAMUS\heights\train\DC_22_11_AGL.h5,GAMUS,DC,22_11,train,heights,government_urban
DC_22_12_AGL.h5,data\GAMUS\heights\train\DC_22_12_AGL.h5,GAMUS,DC,22_12,train,heights,government_urban
DC_22_13_AGL.h5,data\GAMUS\heights\train\DC_22_13_AGL.h5,GAMUS,DC,22_13,train,heights,government_urban
DC_22_15_AGL.h5,data\GAMUS\heights\train\DC_22_15_AGL.h5,GAMUS,DC,22_15,train,heights,government_urban
DC_22_16_AGL.h5,data\GAMUS\heights\train\DC_22_16_AGL.h5,GAMUS,DC,22_16,train,heights,government_urban
DC_22_19_AGL.h5,data\GAMUS\heights\train\DC_22_19_AGL.h5,GAMUS,DC,22_19,train,heights,government_urban
DC_22_22_AGL.h5,data\GAMUS\heights\train\DC_22_22_AGL.h5,GAMUS,DC,22_22,train,heights,government_urban
DC_22_23_AGL.h5,data\GAMUS\heights\train\DC_22_23_AGL.h5,GAMUS,DC,22_23,train,heights,government_urban
DC_22_27_AGL.h5,data\GAMUS\heights\train\DC_22_27_AGL.h5,GAMUS,DC,22_27,train,heights,government_urban
DC_22_28_AGL.h5,data\GAMUS\heights\train\DC_22_28_AGL.h5,GAMUS,DC,22_28,train,heights,government_urban
DC_22_30_AGL.h5,data\GAMUS\heights\train\DC_22_30_AGL.h5,GAMUS,DC,22_30,train,heights,government_urban
DC_22_31_AGL.h5,data\GAMUS\heights\train\DC_22_31_AGL.h5,GAMUS,DC,22_31,train,heights,government_urban
DC_22_33_AGL.h5,data\GAMUS\heights\train\DC_22_33_AGL.h5,GAMUS,DC,22_33,train,heights,government_urban
DC_22_34_AGL.h5,data\GAMUS\heights\train\DC_22_34_AGL.h5,GAMUS,DC,22_34,train,heights,government_urban
DC_22_35_AGL.h5,data\GAMUS\heights\train\DC_22_35_AGL.h5,GAMUS,DC,22_35,train,heights,government_urban
DC_22_36_AGL.h5,data\GAMUS\heights\train\DC_22_36_AGL.h5,GAMUS,DC,22_36,train,heights,government_urban
DC_22_37_AGL.h5,data\GAMUS\heights\train\DC_22_37_AGL.h5,GAMUS,DC,22_37,train,heights,government_urban
DC_22_39_AGL.h5,data\GAMUS\heights\train\DC_22_39_AGL.h5,GAMUS,DC,22_39,train,heights,government_urban
DC_22_40_AGL.h5,data\GAMUS\heights\train\DC_22_40_AGL.h5,GAMUS,DC,22_40,train,heights,government_urban
DC_22_41_AGL.h5,data\GAMUS\heights\train\DC_22_41_AGL.h5,GAMUS,DC,22_41,train,heights,government_urban
DC_22_43_AGL.h5,data\GAMUS\heights\train\DC_22_43_AGL.h5,GAMUS,DC,22_43,train,heights,government_urban
DC_22_44_AGL.h5,data\GAMUS\heights\train\DC_22_44_AGL.h5,GAMUS,DC,22_44,train,heights,government_urban
DC_22_46_AGL.h5,data\GAMUS\heights\train\DC_22_46_AGL.h5,GAMUS,DC,22_46,train,heights,government_urban
DC_23_03_AGL.h5,data\GAMUS\heights\train\DC_23_03_AGL.h5,GAMUS,DC,23_03,train,heights,government_urban
DC_23_07_AGL.h5,data\GAMUS\heights\train\DC_23_07_AGL.h5,GAMUS,DC,23_07,train,heights,government_urban
DC_23_08_AGL.h5,data\GAMUS\heights\train\DC_23_08_AGL.h5,GAMUS,DC,23_08,train,heights,government_urban
DC_23_10_AGL.h5,data\GAMUS\heights\train\DC_23_10_AGL.h5,GAMUS,DC,23_10,train,heights,government_urban
DC_23_11_AGL.h5,data\GAMUS\heights\train\DC_23_11_AGL.h5,GAMUS,DC,23_11,train,heights,government_urban
DC_23_12_AGL.h5,data\GAMUS\heights\train\DC_23_12_AGL.h5,GAMUS,DC,23_12,train,heights,government_urban
DC_23_13_AGL.h5,data\GAMUS\heights\train\DC_23_13_AGL.h5,GAMUS,DC,23_13,train,heights,government_urban
DC_23_15_AGL.h5,data\GAMUS\heights\train\DC_23_15_AGL.h5,GAMUS,DC,23_15,train,heights,government_urban
DC_23_16_AGL.h5,data\GAMUS\heights\train\DC_23_16_AGL.h5,GAMUS,DC,23_16,train,heights,government_urban
DC_23_17_AGL.h5,data\GAMUS\heights\train\DC_23_17_AGL.h5,GAMUS,DC,23_17,train,heights,government_urban
DC_23_18_AGL.h5,data\GAMUS\heights\train\DC_23_18_AGL.h5,GAMUS,DC,23_18,train,heights,government_urban
DC_23_19_AGL.h5,data\GAMUS\heights\train\DC_23_19_AGL.h5,GAMUS,DC,23_19,train,heights,government_urban
DC_23_20_AGL.h5,data\GAMUS\heights\train\DC_23_20_AGL.h5,GAMUS,DC,23_20,train,heights,government_urban
DC_23_22_AGL.h5,data\GAMUS\heights\train\DC_23_22_AGL.h5,GAMUS,DC,23_22,train,heights,government_urban
DC_23_23_AGL.h5,data\GAMUS\heights\train\DC_23_23_AGL.h5,GAMUS,DC,23_23,train,heights,government_urban
DC_23_28_AGL.h5,data\GAMUS\heights\train\DC_23_28_AGL.h5,GAMUS,DC,23_28,train,heights,government_urban
DC_23_29_AGL.h5,data\GAMUS\heights\train\DC_23_29_AGL.h5,GAMUS,DC,23_29,train,heights,government_urban
DC_23_30_AGL.h5,data\GAMUS\heights\train\DC_23_30_AGL.h5,GAMUS,DC,23_30,train,heights,government_urban
DC_23_32_AGL.h5,data\GAMUS\heights\train\DC_23_32_AGL.h5,GAMUS,DC,23_32,train,heights,government_urban
DC_23_33_AGL.h5,data\GAMUS\heights\train\DC_23_33_AGL.h5,GAMUS,DC,23_33,train,heights,government_urban
DC_23_34_AGL.h5,data\GAMUS\heights\train\DC_23_34_AGL.h5,GAMUS,DC,23_34,train,heights,government_urban
DC_23_35_AGL.h5,data\GAMUS\heights\train\DC_23_35_AGL.h5,GAMUS,DC,23_35,train,heights,government_urban
DC_23_36_AGL.h5,data\GAMUS\heights\train\DC_23_36_AGL.h5,GAMUS,DC,23_36,train,heights,government_urban
DC_23_37_AGL.h5,data\GAMUS\heights\train\DC_23_37_AGL.h5,GAMUS,DC,23_37,train,heights,government_urban
DC_23_38_AGL.h5,data\GAMUS\heights\train\DC_23_38_AGL.h5,GAMUS,DC,23_38,train,heights,government_urban
DC_23_39_AGL.h5,data\GAMUS\heights\train\DC_23_39_AGL.h5,GAMUS,DC,23_39,train,heights,government_urban
DC_23_40_AGL.h5,data\GAMUS\heights\train\DC_23_40_AGL.h5,GAMUS,DC,23_40,train,heights,government_urban
DC_23_41_AGL.h5,data\GAMUS\heights\train\DC_23_41_AGL.h5,GAMUS,DC,23_41,train,heights,government_urban
DC_23_42_AGL.h5,data\GAMUS\heights\train\DC_23_42_AGL.h5,GAMUS,DC,23_42,train,heights,government_urban
DC_23_43_AGL.h5,data\GAMUS\heights\train\DC_23_43_AGL.h5,GAMUS,DC,23_43,train,heights,government_urban
DC_23_44_AGL.h5,data\GAMUS\heights\train\DC_23_44_AGL.h5,GAMUS,DC,23_44,train,heights,government_urban
DC_23_46_AGL.h5,data\GAMUS\heights\train\DC_23_46_AGL.h5,GAMUS,DC,23_46,train,heights,government_urban
DC_23_47_AGL.h5,data\GAMUS\heights\train\DC_23_47_AGL.h5,GAMUS,DC,23_47,train,heights,government_urban
DC_24_03_AGL.h5,data\GAMUS\heights\train\DC_24_03_AGL.h5,GAMUS,DC,24_03,train,heights,government_urban
DC_24_04_AGL.h5,data\GAMUS\heights\train\DC_24_04_AGL.h5,GAMUS,DC,24_04,train,heights,government_urban
DC_24_05_AGL.h5,data\GAMUS\heights\train\DC_24_05_AGL.h5,GAMUS,DC,24_05,train,heights,government_urban
DC_24_06_AGL.h5,data\GAMUS\heights\train\DC_24_06_AGL.h5,GAMUS,DC,24_06,train,heights,government_urban
DC_24_08_AGL.h5,data\GAMUS\heights\train\DC_24_08_AGL.h5,GAMUS,DC,24_08,train,heights,government_urban
DC_24_10_AGL.h5,data\GAMUS\heights\train\DC_24_10_AGL.h5,GAMUS,DC,24_10,train,heights,government_urban
DC_24_11_AGL.h5,data\GAMUS\heights\train\DC_24_11_AGL.h5,GAMUS,DC,24_11,train,heights,government_urban
DC_24_12_AGL.h5,data\GAMUS\heights\train\DC_24_12_AGL.h5,GAMUS,DC,24_12,train,heights,government_urban
DC_24_13_AGL.h5,data\GAMUS\heights\train\DC_24_13_AGL.h5,GAMUS,DC,24_13,train,heights,government_urban
DC_24_15_AGL.h5,data\GAMUS\heights\train\DC_24_15_AGL.h5,GAMUS,DC,24_15,train,heights,government_urban
DC_24_17_AGL.h5,data\GAMUS\heights\train\DC_24_17_AGL.h5,GAMUS,DC,24_17,train,heights,government_urban
DC_24_18_AGL.h5,data\GAMUS\heights\train\DC_24_18_AGL.h5,GAMUS,DC,24_18,train,heights,government_urban
DC_24_20_AGL.h5,data\GAMUS\heights\train\DC_24_20_AGL.h5,GAMUS,DC,24_20,train,heights,government_urban
DC_24_21_AGL.h5,data\GAMUS\heights\train\DC_24_21_AGL.h5,GAMUS,DC,24_21,train,heights,government_urban
DC_24_24_AGL.h5,data\GAMUS\heights\train\DC_24_24_AGL.h5,GAMUS,DC,24_24,train,heights,government_urban
DC_24_27_AGL.h5,data\GAMUS\heights\train\DC_24_27_AGL.h5,GAMUS,DC,24_27,train,heights,government_urban
DC_24_28_AGL.h5,data\GAMUS\heights\train\DC_24_28_AGL.h5,GAMUS,DC,24_28,train,heights,government_urban
DC_24_30_AGL.h5,data\GAMUS\heights\train\DC_24_30_AGL.h5,GAMUS,DC,24_30,train,heights,government_urban
DC_24_31_AGL.h5,data\GAMUS\heights\train\DC_24_31_AGL.h5,GAMUS,DC,24_31,train,heights,government_urban
DC_24_32_AGL.h5,data\GAMUS\heights\train\DC_24_32_AGL.h5,GAMUS,DC,24_32,train,heights,government_urban
DC_24_36_AGL.h5,data\GAMUS\heights\train\DC_24_36_AGL.h5,GAMUS,DC,24_36,train,heights,government_urban
DC_24_37_AGL.h5,data\GAMUS\heights\train\DC_24_37_AGL.h5,GAMUS,DC,24_37,train,heights,government_urban
DC_24_38_AGL.h5,data\GAMUS\heights\train\DC_24_38_AGL.h5,GAMUS,DC,24_38,train,heights,government_urban
DC_24_39_AGL.h5,data\GAMUS\heights\train\DC_24_39_AGL.h5,GAMUS,DC,24_39,train,heights,government_urban
DC_24_40_AGL.h5,data\GAMUS\heights\train\DC_24_40_AGL.h5,GAMUS,DC,24_40,train,heights,government_urban
DC_24_41_AGL.h5,data\GAMUS\heights\train\DC_24_41_AGL.h5,GAMUS,DC,24_41,train,heights,government_urban
DC_24_42_AGL.h5,data\GAMUS\heights\train\DC_24_42_AGL.h5,GAMUS,DC,24_42,train,heights,government_urban
DC_24_43_AGL.h5,data\GAMUS\heights\train\DC_24_43_AGL.h5,GAMUS,DC,24_43,train,heights,government_urban
DC_24_44_AGL.h5,data\GAMUS\heights\train\DC_24_44_AGL.h5,GAMUS,DC,24_44,train,heights,government_urban
DC_24_45_AGL.h5,data\GAMUS\heights\train\DC_24_45_AGL.h5,GAMUS,DC,24_45,train,heights,government_urban
DC_24_46_AGL.h5,data\GAMUS\heights\train\DC_24_46_AGL.h5,GAMUS,DC,24_46,train,heights,government_urban
DC_24_48_AGL.h5,data\GAMUS\heights\train\DC_24_48_AGL.h5,GAMUS,DC,24_48,train,heights,government_urban
DC_25_03_AGL.h5,data\GAMUS\heights\train\DC_25_03_AGL.h5,GAMUS,DC,25_03,train,heights,government_urban
DC_25_04_AGL.h5,data\GAMUS\heights\train\DC_25_04_AGL.h5,GAMUS,DC,25_04,train,heights,government_urban
DC_25_06_AGL.h5,data\GAMUS\heights\train\DC_25_06_AGL.h5,GAMUS,DC,25_06,train,heights,government_urban
DC_25_08_AGL.h5,data\GAMUS\heights\train\DC_25_08_AGL.h5,GAMUS,DC,25_08,train,heights,government_urban
DC_25_10_AGL.h5,data\GAMUS\heights\train\DC_25_10_AGL.h5,GAMUS,DC,25_10,train,heights,government_urban
DC_25_11_AGL.h5,data\GAMUS\heights\train\DC_25_11_AGL.h5,GAMUS,DC,25_11,train,heights,government_urban
DC_25_12_AGL.h5,data\GAMUS\heights\train\DC_25_12_AGL.h5,GAMUS,DC,25_12,train,heights,government_urban
DC_25_13_AGL.h5,data\GAMUS\heights\train\DC_25_13_AGL.h5,GAMUS,DC,25_13,train,heights,government_urban
DC_25_14_AGL.h5,data\GAMUS\heights\train\DC_25_14_AGL.h5,GAMUS,DC,25_14,train,heights,government_urban
DC_25_16_AGL.h5,data\GAMUS\heights\train\DC_25_16_AGL.h5,GAMUS,DC,25_16,train,heights,government_urban
DC_25_17_AGL.h5,data\GAMUS\heights\train\DC_25_17_AGL.h5,GAMUS,DC,25_17,train,heights,government_urban
DC_25_18_AGL.h5,data\GAMUS\heights\train\DC_25_18_AGL.h5,GAMUS,DC,25_18,train,heights,government_urban
DC_25_19_AGL.h5,data\GAMUS\heights\train\DC_25_19_AGL.h5,GAMUS,DC,25_19,train,heights,government_urban
DC_25_20_AGL.h5,data\GAMUS\heights\train\DC_25_20_AGL.h5,GAMUS,DC,25_20,train,heights,government_urban
DC_25_21_AGL.h5,data\GAMUS\heights\train\DC_25_21_AGL.h5,GAMUS,DC,25_21,train,heights,government_urban
DC_25_26_AGL.h5,data\GAMUS\heights\train\DC_25_26_AGL.h5,GAMUS,DC,25_26,train,heights,government_urban
DC_25_29_AGL.h5,data\GAMUS\heights\train\DC_25_29_AGL.h5,GAMUS,DC,25_29,train,heights,government_urban
DC_25_30_AGL.h5,data\GAMUS\heights\train\DC_25_30_AGL.h5,GAMUS,DC,25_30,train,heights,government_urban
DC_25_31_AGL.h5,data\GAMUS\heights\train\DC_25_31_AGL.h5,GAMUS,DC,25_31,train,heights,government_urban
DC_25_32_AGL.h5,data\GAMUS\heights\train\DC_25_32_AGL.h5,GAMUS,DC,25_32,train,heights,government_urban
DC_25_34_AGL.h5,data\GAMUS\heights\train\DC_25_34_AGL.h5,GAMUS,DC,25_34,train,heights,government_urban
DC_25_37_AGL.h5,data\GAMUS\heights\train\DC_25_37_AGL.h5,GAMUS,DC,25_37,train,heights,government_urban
DC_25_39_AGL.h5,data\GAMUS\heights\train\DC_25_39_AGL.h5,GAMUS,DC,25_39,train,heights,government_urban
DC_25_40_AGL.h5,data\GAMUS\heights\train\DC_25_40_AGL.h5,GAMUS,DC,25_40,train,heights,government_urban
DC_25_41_AGL.h5,data\GAMUS\heights\train\DC_25_41_AGL.h5,GAMUS,DC,25_41,train,heights,government_urban
DC_25_44_AGL.h5,data\GAMUS\heights\train\DC_25_44_AGL.h5,GAMUS,DC,25_44,train,heights,government_urban
DC_25_45_AGL.h5,data\GAMUS\heights\train\DC_25_45_AGL.h5,GAMUS,DC,25_45,train,heights,government_urban
DC_25_47_AGL.h5,data\GAMUS\heights\train\DC_25_47_AGL.h5,GAMUS,DC,25_47,train,heights,government_urban
DC_25_48_AGL.h5,data\GAMUS\heights\train\DC_25_48_AGL.h5,GAMUS,DC,25_48,train,heights,government_urban
DC_25_49_AGL.h5,data\GAMUS\heights\train\DC_25_49_AGL.h5,GAMUS,DC,25_49,train,heights,government_urban
DC_26_03_AGL.h5,data\GAMUS\heights\train\DC_26_03_AGL.h5,GAMUS,DC,26_03,train,heights,government_urban
DC_26_04_AGL.h5,data\GAMUS\heights\train\DC_26_04_AGL.h5,GAMUS,DC,26_04,train,heights,government_urban
DC_26_06_AGL.h5,data\GAMUS\heights\train\DC_26_06_AGL.h5,GAMUS,DC,26_06,train,heights,government_urban
DC_26_07_AGL.h5,data\GAMUS\heights\train\DC_26_07_AGL.h5,GAMUS,DC,26_07,train,heights,government_urban
DC_26_09_AGL.h5,data\GAMUS\heights\train\DC_26_09_AGL.h5,GAMUS,DC,26_09,train,heights,government_urban
DC_26_10_AGL.h5,data\GAMUS\heights\train\DC_26_10_AGL.h5,GAMUS,DC,26_10,train,heights,government_urban
DC_26_11_AGL.h5,data\GAMUS\heights\train\DC_26_11_AGL.h5,GAMUS,DC,26_11,train,heights,government_urban
DC_26_12_AGL.h5,data\GAMUS\heights\train\DC_26_12_AGL.h5,GAMUS,DC,26_12,train,heights,government_urban
DC_26_14_AGL.h5,data\GAMUS\heights\train\DC_26_14_AGL.h5,GAMUS,DC,26_14,train,heights,government_urban
DC_26_15_AGL.h5,data\GAMUS\heights\train\DC_26_15_AGL.h5,GAMUS,DC,26_15,train,heights,government_urban
DC_26_16_AGL.h5,data\GAMUS\heights\train\DC_26_16_AGL.h5,GAMUS,DC,26_16,train,heights,government_urban
DC_26_17_AGL.h5,data\GAMUS\heights\train\DC_26_17_AGL.h5,GAMUS,DC,26_17,train,heights,government_urban
DC_26_18_AGL.h5,data\GAMUS\heights\train\DC_26_18_AGL.h5,GAMUS,DC,26_18,train,heights,government_urban
DC_26_19_AGL.h5,data\GAMUS\heights\train\DC_26_19_AGL.h5,GAMUS,DC,26_19,train,heights,government_urban
DC_26_22_AGL.h5,data\GAMUS\heights\train\DC_26_22_AGL.h5,GAMUS,DC,26_22,train,heights,government_urban
DC_26_23_AGL.h5,data\GAMUS\heights\train\DC_26_23_AGL.h5,GAMUS,DC,26_23,train,heights,government_urban
DC_26_24_AGL.h5,data\GAMUS\heights\train\DC_26_24_AGL.h5,GAMUS,DC,26_24,train,heights,government_urban
DC_26_25_AGL.h5,data\GAMUS\heights\train\DC_26_25_AGL.h5,GAMUS,DC,26_25,train,heights,government_urban
DC_26_27_AGL.h5,data\GAMUS\heights\train\DC_26_27_AGL.h5,GAMUS,DC,26_27,train,heights,government_urban
DC_26_28_AGL.h5,data\GAMUS\heights\train\DC_26_28_AGL.h5,GAMUS,DC,26_28,train,heights,government_urban
DC_26_29_AGL.h5,data\GAMUS\heights\train\DC_26_29_AGL.h5,GAMUS,DC,26_29,train,heights,government_urban
DC_26_30_AGL.h5,data\GAMUS\heights\train\DC_26_30_AGL.h5,GAMUS,DC,26_30,train,heights,government_urban
DC_26_31_AGL.h5,data\GAMUS\heights\train\DC_26_31_AGL.h5,GAMUS,DC,26_31,train,heights,government_urban
DC_26_32_AGL.h5,data\GAMUS\heights\train\DC_26_32_AGL.h5,GAMUS,DC,26_32,train,heights,government_urban
DC_26_33_AGL.h5,data\GAMUS\heights\train\DC_26_33_AGL.h5,GAMUS,DC,26_33,train,heights,government_urban
DC_26_34_AGL.h5,data\GAMUS\heights\train\DC_26_34_AGL.h5,GAMUS,DC,26_34,train,heights,government_urban
DC_26_37_AGL.h5,data\GAMUS\heights\train\DC_26_37_AGL.h5,GAMUS,DC,26_37,train,heights,government_urban
DC_26_38_AGL.h5,data\GAMUS\heights\train\DC_26_38_AGL.h5,GAMUS,DC,26_38,train,heights,government_urban
DC_26_40_AGL.h5,data\GAMUS\heights\train\DC_26_40_AGL.h5,GAMUS,DC,26_40,train,heights,government_urban
DC_26_41_AGL.h5,data\GAMUS\heights\train\DC_26_41_AGL.h5,GAMUS,DC,26_41,train,heights,government_urban
